Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model,Car_Age,Mileage_per_Year,log_price,is_luxury,Luxury_EngineV_Interaction
Mercedes-Benz,5800.0,van,368,2.2,Diesel,yes,2000,Vito,25,14.72,8.66561319653451,1,2.2
Toyota,5900.0,crossover,180,3.0,Diesel,no,2003,Land Cruiser Prado,22,8.18,8.68270762989381,0,0.0
BMW,44999.0,crossover,87,3.0,Diesel,yes,2011,X6,14,6.21,10.714395546283317,1,3.0
Volkswagen,10500.0,van,170,1.6,Diesel,yes,2013,Caddy,12,14.17,9.259130536145614,0,0.0
Mercedes-Benz,17900.0,sedan,190,3.0,Diesel,yes,2007,E-Class,18,10.56,9.792555991828847,1,3.0
Audi,9999.0,sedan,190,3.0,Petrol,yes,2007,A6,18,10.56,9.21024036697585,1,3.0
Audi,9999.0,sedan,190,2.5,Diesel,yes,2003,A6,22,8.64,9.21024036697585,1,2.5
Volkswagen,61000.0,crossover,2,3.0,Diesel,yes,2016,Touareg,9,0.22,11.018629143155449,0,0.0
Toyota,38300.0,crossover,130,5.7,Gas,yes,2009,Land Cruiser 200,16,8.12,10.553205175168737,0,0.0
Toyota,17700.0,sedan,30,1.6,Petrol,yes,2014,Corolla,11,2.73,9.78131991856192,0,0.0
Volkswagen,55555.0,van,50,2.0,Diesel,yes,2013,Multivan,12,4.17,10.92512880001811,0,0.0
BMW,18000.0,crossover,280,3.0,Diesel,yes,2005,X5,20,14.0,9.798127036878302,1,3.0
Renault,7600.0,other,125,1.5,Diesel,yes,2013,Kangoo,12,10.42,8.935903526274423,0,0.0
Renault,6900.0,sedan,68,1.5,Diesel,yes,2013,Logan,12,5.67,8.83927669058535,0,0.0
Renault,15635.1,vagon,0,1.5,Diesel,yes,2016,Dokker,9,0.0,9.657273665778108,0,0.0
Renault,10550.0,van,195,2.0,Diesel,yes,2011,Trafic,14,13.93,9.263881138904212,0,0.0
Volkswagen,12500.0,van,190,1.9,Diesel,yes,2008,T5 (Transporter),17,11.18,9.433483923290392,0,0.0
Audi,13000.0,sedan,157,3.0,Petrol,yes,2006,A6,19,8.26,9.472704636443673,1,3.0
BMW,7400.0,sedan,285,4.4,Gas,yes,1997,540,28,10.18,8.909235279192261,1,4.4
Renault,9500.0,hatch,100,1.5,Diesel,yes,2009,Megane,16,6.25,9.159047077588632,0,0.0
Audi,18800.0,crossover,197,4.2,Petrol,yes,2007,Q7,18,10.94,9.84161214881804,1,4.2
Toyota,8000.0,sedan,176,3.0,Petrol,yes,2002,Camry,23,7.65,8.987196820661973,0,0.0
Volkswagen,8700.0,vagon,250,1.9,Diesel,yes,2002,Passat B5,23,10.87,9.071078304642676,0,0.0
Mercedes-Benz,9999.0,crossover,300,3.2,Petrol,yes,1998,ML 320,27,11.11,9.21024036697585,1,3.2
Volkswagen,16700.0,sedan,175,2.0,Petrol,yes,2011,Passat CC,14,12.5,9.723163998404846,0,0.0
Toyota,13900.0,hatch,90,1.6,Petrol,yes,2012,Auris,13,6.92,9.539644119118783,0,0.0
Volkswagen,18700.0,other,145,2.0,Diesel,yes,2011,T5 (Transporter) ,14,10.36,9.836278802842678,0,0.0
Mitsubishi,6200.0,sedan,152,1.6,Petrol,yes,2006,Lancer,19,8.0,8.732304571033183,0,0.0
Renault,3600.0,van,22,1.9,Diesel,yes,2001,Kangoo,24,0.92,8.1886891244442,0,0.0
Renault,7500.0,vagon,98,1.4,Petrol,yes,2007,Kangoo,18,5.44,8.922658299524402,0,0.0
Renault,2300.0,van,200,1.9,Diesel,yes,2002,Kangoo,23,8.7,7.7406644019172415,0,0.0
Volkswagen,16900.0,crossover,133,2.5,Diesel,yes,2007,Touareg,18,7.39,9.735068900911164,0,0.0
Mitsubishi,13499.0,crossover,116,2.4,Petrol,yes,2008,Outlander XL,17,6.82,9.510370887608827,0,0.0
Renault,5700.0,van,180,1.5,Diesel,yes,2007,Kangoo,18,10.0,8.648221453822641,0,0.0
Mitsubishi,17900.0,crossover,140,3.8,Gas,yes,2007,Pajero Wagon,18,7.78,9.792555991828847,0,0.0
Volkswagen,13900.0,other,170,1.9,Diesel,yes,2006,Multivan,19,8.95,9.539644119118783,0,0.0
Audi,7950.0,vagon,167,2.5,Diesel,yes,2000,A6,25,6.68,8.980927207648378,1,2.5
BMW,9700.0,sedan,250,2.0,Petrol,yes,2003,318,22,11.36,9.179881164491475,1,2.0
Volkswagen,7500.0,sedan,240,1.8,Petrol,yes,2002,Passat B5,23,10.43,8.922658299524402,0,0.0
Audi,19999.0,crossover,117,4.2,Petrol,yes,2007,Q7,18,6.5,9.903437551286085,1,4.2
BMW,9100.0,sedan,230,2.0,Gas,yes,2004,318,21,10.95,9.116029692504942,1,2.0
Volkswagen,13300.0,hatch,73,1.4,Petrol,yes,2011,Golf VI,14,5.21,9.495519314209846,0,0.0
Volkswagen,21000.0,hatch,22,1.2,Other,yes,2014,Golf VII,11,2.0,9.95227771670556,0,0.0
Audi,6600.0,sedan,360,1.8,Petrol,yes,1998,A6,27,13.33,8.794824928014517,1,1.8
Audi,7600.0,vagon,226,3.0,Diesel,no,2006,A6,19,11.89,8.935903526274423,1,3.0
Mercedes-Benz,3500.0,hatch,258,1.7,Diesel,no,2002,A 170,23,11.22,8.160518247477505,1,1.7
Volkswagen,3500.0,sedan,3,1.8,Petrol,yes,1991,Passat B3,34,0.09,8.160518247477505,0,0.0
Mercedes-Benz,17900.0,van,167,2.2,Diesel,yes,2012,Vito,13,12.85,9.792555991828847,1,2.2
Renault,1950.0,vagon,286,1.9,Diesel,no,2001,Laguna,24,11.92,7.575584651557793,0,0.0
Volkswagen,7990.0,sedan,90,1.4,Petrol,yes,2003,New Beetle,22,4.09,8.98594603876032,0,0.0
Volkswagen,6500.0,sedan,320,1.9,Diesel,yes,2001,Passat B5,24,13.33,8.779557455883728,0,0.0
Mitsubishi,3500.0,sedan,300,2.0,Diesel,yes,1996,Galant,29,10.34,8.160518247477505,0,0.0
Toyota,14100.0,sedan,113,2.4,Gas,yes,2009,Camry,16,7.06,9.55393007636626,0,0.0
Toyota,2999.0,other,300,1.6,Petrol,yes,1991,Corolla,34,8.82,8.00603417874901,0,0.0
BMW,66900.0,crossover,70,3.0,Diesel,yes,2014,X5,11,6.36,11.11095424611632,1,3.0
Toyota,13100.0,sedan,200,3.5,Gas,yes,2006,Camry,19,10.53,9.480367509189243,0,0.0
Volkswagen,6900.0,sedan,300,1.8,Petrol,yes,1998,Passat B5,27,11.11,8.83927669058535,0,0.0
Volkswagen,23999.0,sedan,80,2.0,Diesel,yes,2014,Passat B7,11,7.27,10.085767441795337,0,0.0
Mitsubishi,6990.0,crossover,225,2.5,Petrol,yes,1997,Pajero,28,8.04,8.852235835227855,0,0.0
Toyota,13999.0,sedan,198,2.4,Gas,yes,2009,Camry,16,12.38,9.546741177474825,0,0.0
Renault,7600.0,van,108,1.0,Diesel,yes,2013,Kangoo,12,9.0,8.935903526274423,0,0.0
Renault,11100.0,vagon,180,1.5,Diesel,yes,2012,Megane,13,13.85,9.314700387300425,0,0.0
Mercedes-Benz,16500.0,other,260,2.2,Diesel,yes,2011,Sprinter 319,14,18.57,9.711115659888671,1,2.2
Mercedes-Benz,44000.0,other,82,5.5,Petrol,yes,2010,S 500,15,5.47,10.691944912900398,1,5.5
Audi,39900.0,other,12,1.8,Petrol,yes,2014,A5,11,1.09,10.594131602877955,1,1.8
Mercedes-Benz,20500.0,sedan,173,1.8,Gas,yes,2011,E-Class,14,12.36,9.9281801651265,1,1.8
BMW,8000.0,crossover,214,4.4,Petrol,no,2000,X5,25,8.56,8.987196820661973,1,4.4
BMW,11600.0,sedan,142,2.0,Petrol,yes,2005,320,20,7.1,9.358760377094455,1,2.0
Renault,11500.0,vagon,170,1.5,Diesel,yes,2012,Megane,13,13.08,9.350102314351341,0,0.0
Volkswagen,13700.0,other,103,2.0,Diesel,yes,2011,Passat B6,14,7.36,9.525151111816216,0,0.0
Mercedes-Benz,13700.0,van,198,3.2,Gas,yes,2006,Viano,19,10.42,9.525151111816216,1,3.2
Renault,7700.0,vagon,200,1.5,Diesel,yes,2007,Megane,18,11.11,8.948975607841776,0,0.0
Mercedes-Benz,5800.0,sedan,231,2.2,Petrol,yes,1994,E-Class,31,7.45,8.66561319653451,1,2.2
Volkswagen,9500.0,sedan,95,2.0,Petrol,yes,2007,Passat B6,18,5.28,9.159047077588632,0,0.0
Mercedes-Benz,24900.0,sedan,140,5.5,Petrol,yes,2009,S 550,16,8.75,10.1226230824528,1,5.5
Volkswagen,55500.0,crossover,47,3.0,Diesel,yes,2016,Touareg,9,5.22,10.924138299734526,0,0.0
Volkswagen,6500.0,van,186,2.8,Petrol,yes,2000,Sharan,25,7.44,8.779557455883728,0,0.0
Mercedes-Benz,8300.0,sedan,175,3.2,Diesel,no,2006,E-Class,19,9.21,9.02401079378469,1,3.2
Mitsubishi,12000.0,crossover,130,3.0,Gas,yes,2007,Pajero Sport,18,7.22,9.392661928770137,0,0.0
Mercedes-Benz,15000.0,crossover,185,3.7,Gas,yes,2005,ML 350,20,9.25,9.615805480084347,1,3.7
BMW,8100.0,sedan,246,3.0,Diesel,yes,2000,530,25,9.84,8.99961934066053,1,3.0
Renault,8000.0,sedan,175,2.0,Gas,yes,2005,Megane,20,8.75,8.987196820661973,0,0.0
Mercedes-Benz,5500.0,van,285,2.3,Diesel,yes,1999,Vito,26,10.96,8.612503371220562,1,2.3
Renault,9600.0,vagon,184,1.5,Diesel,yes,2011,Megane,14,13.14,9.169518377455928,0,0.0
BMW,10800.0,sedan,180,2.0,Petrol,yes,2002,318,23,7.83,9.287301413112312,1,2.0
Mercedes-Benz,10999.0,van,263,2.2,Diesel,yes,2005,Vito,20,13.15,9.305559638557117,1,2.2
BMW,44000.0,crossover,80,3.0,Diesel,yes,2012,X5,13,6.15,10.691944912900398,1,3.0
Toyota,19200.0,hatch,54,1.4,Other,yes,2012,Prius,13,4.15,9.862665558015873,0,0.0
Mercedes-Benz,19600.0,van,127,1.8,Diesel,yes,2013,B 180,12,10.58,9.883284845218608,1,1.8
Volkswagen,9000.0,sedan,135,1.6,Gas,yes,2011,Polo,14,9.64,9.104979856318357,0,0.0
BMW,10900.0,sedan,245,3.0,Diesel,yes,2003,530,22,11.14,9.296518068217235,1,3.0
Volkswagen,12900.0,van,180,2.0,Diesel,yes,2012,T5 (Transporter) ,13,13.85,9.464982590349763,0,0.0
BMW,6600.0,sedan,285,2.5,Petrol,yes,1999,525,26,10.96,8.794824928014517,1,2.5
Renault,15820.35,sedan,0,1.5,Diesel,yes,2016,Fluence,9,0.0,9.669052364970721,0,0.0
Toyota,10200.0,sedan,180,2.4,Petrol,yes,2003,Camry,22,8.18,9.230142999272362,0,0.0
Mercedes-Benz,6000.0,sedan,366,3.2,Gas,yes,1994,E-Class,31,11.81,8.699514748210191,1,3.2
Audi,3500.0,sedan,1,2.0,Other,yes,1988,90,37,0.03,8.160518247477505,1,2.0
Volkswagen,7800.0,van,380,2.5,Diesel,yes,1999,T4 (Transporter),26,14.62,8.961879012677683,0,0.0
Toyota,35900.0,crossover,84,3.0,Diesel,yes,2013,Land Cruiser Prado,12,7.0,10.48849257447637,0,0.0
Renault,11700.0,crossover,90,1.5,Diesel,yes,2011,Duster,14,6.43,9.367344120785848,0,0.0
Volkswagen,15200.0,crossover,58,2.0,Petrol,yes,2008,Tiguan,17,3.41,9.629050706834368,0,0.0
Mercedes-Benz,2500.0,sedan,111,2.3,Gas,yes,1992,E-Class,33,3.36,7.824046010856292,1,2.3
Volkswagen,16800.0,other,164,2.0,Diesel,yes,2010,T5 (Transporter),15,10.93,9.72913416539135,0,0.0
BMW,50499.0,sedan,128,3.0,Diesel,yes,2013,730,12,10.67,10.82970881308719,1,3.0
BMW,2250.0,sedan,300,2.5,Petrol,no,1997,523,28,10.71,7.718685495198466,1,2.5
Mercedes-Benz,9300.0,sedan,270,2.7,Diesel,yes,2001,E-Class,24,11.25,9.137769679141348,1,2.7
Toyota,11500.0,van,161,2.5,Diesel,yes,2002,Hiace,23,7.0,9.350102314351341,0,0.0
BMW,13000.0,sedan,304,4.4,Other,yes,2002,745,23,13.22,9.472704636443673,1,4.4
Mercedes-Benz,7500.0,sedan,319,3.2,Gas,yes,1997,S 320,28,11.39,8.922658299524402,1,3.2
Mercedes-Benz,17999.0,other,38,2.0,Petrol,yes,2009,CLC 200,16,2.38,9.798071479779479,1,2.0
Renault,7300.0,vagon,162,1.5,Diesel,yes,2006,Megane,19,8.53,8.895629627136483,0,0.0
Toyota,29900.0,crossover,117,3.0,Diesel,yes,2008,Land Cruiser Prado,17,6.88,10.305613759378778,0,0.0
Renault,4950.0,vagon,170,1.5,Diesel,yes,2004,Kangoo,21,8.1,8.507142855562735,0,0.0
Audi,36000.0,vagon,40,3.0,Diesel,yes,2010,Q7,15,2.67,10.491274217438248,1,3.0
Audi,1700.0,sedan,177,1.6,Petrol,no,1996,A4,29,6.1,7.438383530044307,1,1.6
Audi,12450.0,vagon,1,2.0,Diesel,yes,2008,A4,17,0.06,9.429475901892854,1,2.0
Volkswagen,13893.75,sedan,0,1.6,Petrol,yes,2016,Polo,9,0.0,9.539194377712507,0,0.0
Volkswagen,44600.0,crossover,60,3.0,Diesel,yes,2013,Touareg,12,5.0,10.705489138008156,0,0.0
Toyota,35138.29,crossover,0,2.0,Petrol,yes,2016,Rav 4,9,0.0,10.467046698064145,0,0.0
BMW,3500.0,sedan,313,2.5,Diesel,yes,1994,325,31,10.1,8.160518247477505,1,2.5
Mercedes-Benz,12800.0,other,260,2.7,Diesel,yes,2005,Sprinter 316,20,13.0,9.457200449907708,1,2.7
Volkswagen,27000.0,sedan,85,2.0,Diesel,yes,2013,Passat CC,12,7.08,10.203592144986466,0,0.0
Volkswagen,14800.0,sedan,143,2.0,Diesel,yes,2010,Passat B6,15,9.53,9.602382459752207,0,0.0
Renault,2200.0,other,155,1.6,Petrol,no,2004,Scenic,21,7.38,7.696212639346407,0,0.0
Volkswagen,2900.0,van,433,2.4,Diesel,no,1995,T4 (Transporter),30,14.43,7.9724660159745655,0,0.0
Audi,12000.0,sedan,200,6.0,Petrol,yes,2004,A8,21,9.52,9.392661928770137,1,6.0
Volkswagen,41000.0,crossover,180,3.0,Diesel,yes,2013,Touareg,12,15.0,10.621327345686446,0,0.0
Audi,16300.0,vagon,180,3.2,Petrol,yes,2006,A6 Allroad,19,9.47,9.698920386794853,1,3.2
Renault,5300.0,van,145,1.5,Other,yes,2010,Kangoo,15,9.67,8.575462099540212,0,0.0
Mercedes-Benz,40500.0,sedan,39,2.2,Diesel,yes,2015,E-Class,10,3.9,10.60905725309463,1,2.2
Mercedes-Benz,4300.0,van,300,2.2,Diesel,no,2005,Vito,20,15.0,8.366370301681654,1,2.2
Volkswagen,4000.0,crossover,137,2.5,Diesel,no,2004,Touareg,21,6.52,8.294049640102028,0,0.0
Volkswagen,9600.0,hatch,132,1.6,Petrol,yes,2007,Golf V,18,7.33,9.169518377455928,0,0.0
Mitsubishi,18000.0,crossover,112,3.0,Gas,yes,2008,Pajero Wagon,17,6.59,9.798127036878302,0,0.0
Renault,11300.0,vagon,184,1.5,Diesel,yes,2011,Megane,14,13.14,9.332558004700433,0,0.0
Volkswagen,4999.0,hatch,131,1.4,Petrol,yes,2002,Polo,23,5.7,8.51699317141357,0,0.0
Mercedes-Benz,24999.0,sedan,112,2.2,Diesel,yes,2012,C-Class,13,8.62,10.126591103050316,1,2.2
Toyota,23300.0,crossover,93,2.7,Other,yes,2011,Venza,14,6.64,10.056208639553791,0,0.0
Toyota,14900.0,crossover,124,4.0,Petrol,yes,2006,Fortuner,19,6.53,9.60911649193355,0,0.0
Audi,22800.0,sedan,184,2.7,Diesel,yes,2010,A6,15,12.27,10.034515814942532,1,2.7
Mercedes-Benz,35500.0,sedan,137,3.0,Diesel,yes,2011,E-Class,14,9.79,10.477287975463508,1,3.0
Volkswagen,15000.0,other,280,2.8,Diesel,yes,2006,LT,19,14.74,9.615805480084347,0,0.0
Toyota,8650.0,sedan,132,1.6,Petrol,yes,2008,Corolla,17,7.76,9.065314599925925,0,0.0
Mitsubishi,22400.0,crossover,96,2.5,Diesel,yes,2011,Pajero Sport,14,6.86,10.01681623784313,0,0.0
Mitsubishi,10400.0,sedan,123,2.0,Petrol,yes,2009,Lancer X,16,7.69,9.249561085129464,0,0.0
Audi,10500.0,vagon,198,4.2,Gas,yes,2005,A6 Allroad,20,9.9,9.259130536145614,1,4.2
Renault,11900.0,crossover,68,1.5,Diesel,yes,2011,Duster,14,4.86,9.38429367909962,0,0.0
BMW,36900.0,sedan,17,2.0,Petrol,yes,2013,520,12,1.42,10.515966830028619,1,2.0
BMW,24500.0,crossover,170,3.0,Diesel,yes,2006,X5,19,8.95,10.106428396532818,1,3.0
Volkswagen,4700.0,van,400,2.4,Diesel,yes,1999,T4 (Transporter),26,15.38,8.45531778769815,0,0.0
Toyota,18100.0,hatch,30,1.6,Petrol,yes,2013,Auris,12,2.5,9.803667217253917,0,0.0
Mercedes-Benz,115000.0,sedan,47,4.6,Petrol,yes,2013,S 500,12,3.92,11.652687407345388,1,4.6
Mercedes-Benz,10900.0,sedan,217,3.2,Diesel,yes,2002,E-Class,23,9.43,9.296518068217235,1,3.2
BMW,7000.0,sedan,280,3.0,Petrol,yes,2001,530,24,11.67,8.85366542803745,1,3.0
Volkswagen,9999.0,vagon,161,2.0,Diesel,yes,2008,Passat B6,17,9.47,9.21024036697585,0,0.0
Mitsubishi,12300.0,other,160,2.5,Diesel,yes,2008,L 200,17,9.41,9.417354541360508,0,0.0
Volkswagen,67622.55,crossover,0,3.0,Diesel,yes,2016,Touareg,9,0.0,11.121696786287314,0,0.0
Volkswagen,18900.0,other,45,2.0,Diesel,yes,2013,Passat B7,12,3.75,9.846917201047734,0,0.0
Volkswagen,6999.0,sedan,248,1.8,Petrol,yes,2002,Passat B5,23,10.78,8.85352256068954,0,0.0
Mercedes-Benz,10250.0,sedan,261,1.8,Petrol,yes,2003,E-Class,22,11.86,9.235032984566555,1,1.8
Toyota,3500.0,sedan,286,1.6,Petrol,yes,2000,Corolla,25,11.44,8.160518247477505,0,0.0
BMW,13500.0,crossover,250,3.0,Diesel,no,2006,X5,19,13.16,9.51044496442652,1,3.0
BMW,2450.0,sedan,328,2.5,Diesel,no,1996,525,29,11.31,7.803843303538772,1,2.5
Volkswagen,7500.0,van,180,2.5,Diesel,yes,2004,T5 (Transporter) ,21,8.57,8.922658299524402,0,0.0
Volkswagen,4900.0,vagon,263,2.0,Diesel,no,2007,Passat B6,18,14.61,8.496990484098719,0,0.0
Mercedes-Benz,5000.0,vagon,248,2.0,Gas,yes,1996,E-Class,29,8.55,8.517193191416238,1,2.0
BMW,29900.0,crossover,235,3.0,Diesel,yes,2009,X5,16,14.69,10.305613759378778,1,3.0
Renault,7000.0,sedan,110,1.4,Petrol,yes,2012,Symbol,13,8.46,8.85366542803745,0,0.0
Mitsubishi,11800.0,sedan,1,1.5,Gas,yes,2010,Lancer X,15,0.07,9.375854810453756,0,0.0
Mercedes-Benz,16500.0,van,223,2.2,Diesel,yes,2009,Vito,16,13.94,9.711115659888671,1,2.2
BMW,5300.0,sedan,147,2.2,Gas,no,2001,320,24,6.12,8.575462099540212,1,2.2
Mercedes-Benz,7200.0,van,200,2.2,Diesel,yes,2004,Vito,21,9.52,8.881836305004146,1,2.2
Volkswagen,8500.0,van,230,1.9,Diesel,yes,2008,Caddy,17,13.53,9.047821442478408,0,0.0
BMW,39000.0,crossover,180,3.0,Diesel,yes,2011,X5,14,12.86,10.571316925111784,1,3.0
Volkswagen,1850.0,vagon,270,1.9,Diesel,yes,2000,Passat B5,25,10.8,7.52294091807237,0,0.0
Audi,36100.0,sedan,75,3.0,Diesel,yes,2011,A7,14,5.36,10.494048144320972,1,3.0
Mitsubishi,3149.25,hatch,330,2.0,Gas,yes,1993,Galant,32,10.31,8.054919608232412,0,0.0
Renault,5800.0,van,159,1.5,Diesel,yes,2007,Kangoo,18,8.83,8.66561319653451,0,0.0
BMW,6700.0,sedan,370,2.0,Petrol,yes,1997,320,28,13.21,8.809862805379057,1,2.0
Renault,18988.13,crossover,0,1.5,Diesel,yes,2016,Duster,9,0.0,9.851569326077096,0,0.0
Volkswagen,28660.0,van,0,1.6,Diesel,yes,2016,Caddy,9,0.0,10.263257701382162,0,0.0
BMW,2999.0,sedan,210,2.0,Other,no,1999,320,26,8.08,8.00603417874901,1,2.0
BMW,64500.0,crossover,1,2.0,Diesel,yes,2016,X5,9,0.11,11.074420502783864,1,2.0
Toyota,21500.0,crossover,135,2.0,Gas,yes,2007,Land Cruiser Prado,18,7.5,9.975808214115753,0,0.0
BMW,85555.0,sedan,10,3.0,Diesel,yes,2015,640,10,1.0,11.35691472296607,1,3.0
Volkswagen,8650.0,van,108,1.6,Diesel,yes,2013,Caddy,12,9.0,9.065314599925925,0,0.0
BMW,10600.0,sedan,1,3.0,Diesel,yes,2000,530,25,0.04,9.268609280100158,1,3.0
Toyota,6900.0,hatch,109,1.3,Gas,yes,2007,Yaris,18,6.06,8.83927669058535,0,0.0
Mercedes-Benz,2900.0,other,248,2.0,Petrol,no,1999,CLK 200,26,9.54,7.9724660159745655,1,2.0
Mercedes-Benz,12250.0,other,185,2.2,Diesel,yes,2012,Vito,13,14.23,9.413281215972873,1,2.2
BMW,21700.0,crossover,101,2.5,Gas,yes,2007,X3,18,5.61,9.98506753952855,1,2.5
Mercedes-Benz,2000.0,sedan,320,2.2,Diesel,no,1998,E-Class,27,11.85,7.600902459542082,1,2.2
Audi,9900.0,vagon,284,2.5,Diesel,yes,2004,A6,21,13.52,9.20029003612268,1,2.5
Mercedes-Benz,5850.0,van,240,2.2,Diesel,yes,2001,Vito,24,10.0,8.674196940225903,1,2.2
Toyota,8200.0,vagon,204,1.4,Diesel,yes,2005,Corolla,20,10.2,9.011889433252344,0,0.0
Renault,7300.0,vagon,200,1.5,Diesel,yes,2008,Megane,17,11.76,8.895629627136483,0,0.0
Mitsubishi,8000.0,sedan,145,2.0,Gas,yes,2007,Lancer,18,8.06,8.987196820661973,0,0.0
Renault,6600.0,van,184,1.5,Diesel,yes,2012,Kangoo,13,14.15,8.794824928014517,0,0.0
Mercedes-Benz,22500.0,sedan,164,1.8,Gas,yes,2012,E-Class,13,12.62,10.021270588192511,1,1.8
Mercedes-Benz,13200.0,other,196,2.2,Other,yes,2012,Sprinter 313,13,15.08,9.487972108574462,1,2.2
Volkswagen,1200.0,other,300,1.4,Gas,yes,2000,Caddy,25,12.0,7.090076835776092,0,0.0
Volkswagen,8900.0,van,264,2.5,Diesel,yes,2003,T4 (Transporter),22,12.0,9.093806555720231,0,0.0
Mitsubishi,9200.0,sedan,163,2.0,Petrol,yes,2008,Lancer X,17,9.59,9.126958763037132,0,0.0
Mercedes-Benz,10200.0,sedan,154,2.5,Petrol,yes,2006,C-Class,19,8.11,9.230142999272362,1,2.5
Mercedes-Benz,9500.0,sedan,246,6.0,Petrol,yes,1997,S 600,28,8.79,9.159047077588632,1,6.0
Mitsubishi,26850.0,crossover,84,3.2,Diesel,yes,2012,Pajero Wagon,13,6.46,10.19802109993701,0,0.0
Audi,21900.0,crossover,183,4.2,Petrol,yes,2007,Q7,18,10.17,9.994241915804592,1,4.2
Volkswagen,1700.0,hatch,250,1.4,Petrol,no,1998,Polo,27,9.26,7.438383530044307,0,0.0
Volkswagen,6500.0,hatch,225,1.4,Petrol,yes,2000,Golf IV,25,9.0,8.779557455883728,0,0.0
Renault,5000.0,vagon,34,1.5,Diesel,yes,2013,Logan,12,2.83,8.517193191416238,0,0.0
BMW,38000.0,sedan,74,2.0,Diesel,yes,2014,520,11,6.73,10.545341438708522,1,2.0
Volkswagen,9599.0,sedan,140,1.8,Petrol,yes,2008,Passat B6,17,8.24,9.169414205363537,0,0.0
Mercedes-Benz,10800.0,other,230,1.8,Petrol,yes,2006,C-Class,19,12.11,9.287301413112312,1,1.8
Toyota,18800.0,crossover,105,2.0,Gas,yes,2011,Rav 4,14,7.5,9.84161214881804,0,0.0
Mitsubishi,7650.0,sedan,133,1.5,Gas,yes,2008,Lancer,17,7.82,8.942460926820582,0,0.0
Renault,6300.0,vagon,125,2.0,Petrol,yes,2003,Laguna,22,5.68,8.748304912379623,0,0.0
BMW,5000.0,other,75,1.9,Petrol,no,1998,Z3,27,2.78,8.517193191416238,1,1.9
Toyota,28500.0,crossover,107,3.5,Gas,yes,2011,Highlander,14,7.64,10.257659366256743,0,0.0
BMW,13000.0,sedan,193,3.6,Petrol,yes,2003,735,22,8.77,9.472704636443673,1,3.6
Toyota,16999.0,crossover,157,2.7,Gas,yes,2007,Land Cruiser Prado,18,8.72,9.74090979777877,0,0.0
BMW,34500.0,other,160,3.0,Diesel,yes,2011,X5,14,11.43,10.448714603019452,1,3.0
Volkswagen,10900.0,vagon,204,2.0,Diesel,yes,2007,Passat B6,18,11.33,9.296518068217235,0,0.0
Mitsubishi,18999.0,crossover,121,3.8,Gas,yes,2008,Pajero Wagon,17,7.12,9.85214162518454,0,0.0
BMW,9800.0,sedan,350,3.0,Diesel,yes,2001,530,24,14.58,9.190137664658664,1,3.0
Volkswagen,4300.0,vagon,298,1.8,Petrol,yes,1998,Golf III,27,11.04,8.366370301681654,0,0.0
Audi,3900.0,vagon,260,2.5,Diesel,no,2003,A6,22,11.82,8.268731832117737,1,2.5
Volkswagen,13499.0,van,154,2.0,Diesel,yes,2013,T5 (Transporter) ,12,12.83,9.510370887608827,0,0.0
Audi,19990.0,sedan,127,2.8,Petrol,yes,2010,A6,15,8.47,9.902987427494446,1,2.8
Renault,3400.0,van,260,2.2,Diesel,no,2005,Espace,20,13.0,8.131530710604252,0,0.0
Toyota,27800.0,sedan,157,3.5,Petrol,yes,2011,Camry,14,11.21,10.232791299678729,0,0.0
Volkswagen,2300.0,hatch,320,1.6,Gas,yes,1989,Golf II,36,8.89,7.7406644019172415,0,0.0
Renault,7650.0,van,151,1.5,Diesel,yes,2012,Kangoo,13,11.62,8.942460926820582,0,0.0
Volkswagen,10000.0,van,220,1.9,Diesel,yes,2008,Caddy,17,12.94,9.210340371976184,0,0.0
Volkswagen,9700.0,vagon,130,1.6,Gas,yes,2008,Golf Variant,17,7.65,9.179881164491475,0,0.0
Audi,3800.0,sedan,270,2.5,Diesel,no,2000,A6,25,10.8,8.242756345714477,1,2.5
Toyota,26900.0,crossover,115,4.0,Gas,yes,2008,Land Cruiser Prado,17,6.76,10.19988156558993,0,0.0
Toyota,12600.0,sedan,205,2.4,Gas,yes,2006,Camry,19,10.79,9.441452092939569,0,0.0
Volkswagen,14899.0,van,158,2.0,Diesel,yes,2012,T5 (Transporter) ,13,12.15,9.60904937558734,0,0.0
Renault,4999.0,vagon,252,1.5,Diesel,yes,2007,Kangoo,18,14.0,8.51699317141357,0,0.0
BMW,57777.0,other,40,4.0,Diesel,yes,2012,X6,13,3.08,10.964346051592322,1,4.0
Volkswagen,12350.0,van,167,1.4,Petrol,yes,2011,Touran,14,11.93,9.421411342056123,0,0.0
Audi,7999.0,sedan,177,2.7,Gas,yes,2003,A6,22,8.05,8.987071812848821,1,2.7
BMW,21600.0,crossover,200,4.8,Other,yes,2007,X5,18,11.11,9.980448593672257,1,4.8
Mitsubishi,8000.0,sedan,67,1.5,Petrol,yes,2009,Lancer X,16,4.19,8.987196820661973,0,0.0
Volkswagen,6799.0,hatch,1,1.4,Gas,yes,1998,Golf IV,27,0.04,8.82453082152646,0,0.0
Toyota,25749.75,sedan,0,2.5,Petrol,yes,2016,Camry,9,0.0,10.156180197306888,0,0.0
Volkswagen,8899.0,vagon,198,1.9,Other,yes,2004,Passat B5,21,9.43,9.093694189856862,0,0.0
